Edge Type,Node Type,name,single,release_date,genre,notable,written_date,notoriety_date
ProducerOf,Person,Yan Tan,True,2004,Dream Pop,True,2004,2004
PerformerOf,Person,Yan Tan,True,2004,Dream Pop,True,2004,2004
ProducerOf,Person,Yan Tan,True,2004,Dream Pop,True,2004,2004
LyricistOf,Person,Gang Liu,True,2004,Dream Pop,True,2004,2004
PerformerOf,Person,Gang Liu,True,2004,Dream Pop,True,2004,2004
PerformerOf,Person,Gang Liu,True,2004,Dream Pop,True,2004,2004
ProducerOf,Person,Gang Liu,True,2004,Dream Pop,True,2004,2004
RecordedBy,Song,Arianna's Lament,True,2022,Dream Pop,True,2022,2022
DistributedBy,Song,Arianna's Lament,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Na Shao,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Li Long,True,2022,Dream Pop,True,2022,2022
ProducerOf,Person,Li Long,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Ping Wan,True,2022,Dream Pop,True,2022,2022
LyricistOf,Person,Yan Bai,True,2022,Dream Pop,True,2022,2022
ComposerOf,Person,Yang Zhu,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Gang Cao,True,2022,Dream Pop,True,2022,2022
ComposerOf,Person,Fang Yin,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Fang Yin,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Yang Qin,True,2022,Dream Pop,True,2022,2022
LyricistOf,Person,Lisa Harris,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Lisa Harris,True,2022,Dream Pop,True,2022,2022
PerformerOf,Person,Yong Yan,True,2022,Dream Pop,True,2022,2022
CoverOf,Song,Siren's Call at Nasso,True,2000,Lo-Fi Electronica,True,2000,2000
LyricalReferenceTo,Song,Siren's Call at Nasso,True,2000,Lo-Fi Electronica,True,2000,2000
RecordedBy,Song,Siren's Call at Nasso,True,2000,Lo-Fi Electronica,True,2000,2000
DistributedBy,Song,Siren's Call at Nasso,True,2000,Lo-Fi Electronica,True,2000,2000
InStyleOf,Song,Wisdom's Lament,True,2023,Indie Folk,True,2023,2023
RecordedBy,Song,Wisdom's Lament,True,2023,Indie Folk,True,2023,2023
DistributedBy,Song,Wisdom's Lament,True,2023,Indie Folk,True,2023,2023
ComposerOf,Person,Ryan Osborn,True,2023,Indie Folk,True,2023,2023
PerformerOf,Person,Ryan Osborn,True,2023,Indie Folk,True,2023,2023
PerformerOf,Person,Terry Adams,True,2023,Indie Folk,True,2023,2023
InterpolatesFrom,Song,Echoes of the Throne,True,2017,Synthwave,True,2017,2017
RecordedBy,Song,Echoes of the Throne,True,2017,Synthwave,True,2017,2017
ComposerOf,Person,Jie Tian,True,2017,Synthwave,True,2017,2017
LyricistOf,Person,Juan Du,True,2017,Synthwave,True,2017,2017
PerformerOf,Person,Juan Du,True,2017,Synthwave,True,2017,2017
LyricalReferenceTo,Song,Solomon's Sorrow,False,2023,Symphonic Metal,True,2023,2023
RecordedBy,Song,Solomon's Sorrow,False,2023,Symphonic Metal,True,2023,2023
DistributedBy,Song,Solomon's Sorrow,False,2023,Symphonic Metal,True,2023,2023
RecordedBy,Song,Fragments of a Forgotten Crown,True,2003,Doom Metal,True,2003,2003
DistributedBy,Song,Fragments of a Forgotten Crown,True,2003,Doom Metal,True,2003,2003
PerformerOf,Person,Miki Maeda,True,2003,Doom Metal,True,2003,2003
PerformerOf,Person,Akira Kobayashi,True,2003,Doom Metal,True,2003,2003
ProducerOf,Person,Akira Kobayashi,True,2003,Doom Metal,True,2003,2003
InStyleOf,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
InStyleOf,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
InterpolatesFrom,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
LyricalReferenceTo,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
RecordedBy,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
DistributedBy,Song,Waiting for Alfie,False,2028,Dream Pop,True,2028,2028
LyricistOf,Person,Qiang Hao,False,2028,Dream Pop,True,2028,2028
PerformerOf,Person,Qiang Hao,False,2028,Dream Pop,True,2028,2028
PerformerOf,Person,Ping Meng,False,2028,Dream Pop,True,2028,2028
PerformerOf,Person,Jun Huang,False,2028,Dream Pop,True,2028,2028
PerformerOf,Person,Tyler Lee,False,2028,Dream Pop,True,2028,2028
RecordedBy,Song,Little Alfie's Lament,True,2013,Dream Pop,True,2013,2013
DistributedBy,Song,Little Alfie's Lament,True,2013,Dream Pop,True,2013,2013
DistributedBy,Song,Shadows of Alfie,True,2025,Post-Apocalyptic Folk,True,2025,2025
PerformerOf,Person,Linus Bonbach,True,2025,Post-Apocalyptic Folk,True,2025,2025
PerformerOf,Person,Raimund Wernecke,True,2025,Post-Apocalyptic Folk,True,2025,2025
CoverOf,Song,Alfie's Last Goodbye,True,2023,Dream Pop,True,2023,2023
DistributedBy,Song,Alfie's Last Goodbye,True,2023,Dream Pop,True,2023,2023
PerformerOf,Person,Chao Han,True,2023,Dream Pop,True,2023,2023
PerformerOf,Person,Jing Cao,True,2023,Dream Pop,True,2023,2023
ProducerOf,Person,Jing Cao,True,2023,Dream Pop,True,2023,2023
LyricistOf,Person,Jie Su,True,2023,Dream Pop,True,2023,2023
InterpolatesFrom,Song,One-Way Departure,False,2007,Doom Metal,True,2007,2007
RecordedBy,Song,One-Way Departure,False,2007,Doom Metal,True,2007,2007
DistributedBy,Song,One-Way Departure,False,2007,Doom Metal,True,2007,2007
CoverOf,Song,Goodbye Terminal,True,2029,Space Rock,True,2029,2029
DirectlySamples,Song,Goodbye Terminal,True,2029,Space Rock,True,2029,2029
CoverOf,Song,Goodbye Terminal,True,2029,Space Rock,True,2029,2029
RecordedBy,Song,Goodbye Terminal,True,2029,Space Rock,True,2029,2029
DistributedBy,Song,Goodbye Terminal,True,2029,Space Rock,True,2029,2029
PerformerOf,Person,Na Chang,True,2029,Space Rock,True,2029,2029
PerformerOf,Person,James Beard,True,2029,Space Rock,True,2029,2029
InterpolatesFrom,Song,Escape Route,True,2027,Jazz Surf Rock,True,2027,2027
CoverOf,Song,Escape Route,True,2027,Jazz Surf Rock,True,2027,2027
InStyleOf,Song,Escape Route,True,2027,Jazz Surf Rock,True,2027,2027
RecordedBy,Song,Escape Route,True,2027,Jazz Surf Rock,True,2027,2027
PerformerOf,Person,Yong Xue,True,2027,Jazz Surf Rock,True,2027,2027
InStyleOf,Song,Whispers of the Crane,True,2003,Dream Pop,True,2003,2003
RecordedBy,Song,Whispers of the Crane,True,2003,Dream Pop,True,2003,2003
ComposerOf,Person,Tao Xiang,True,2003,Dream Pop,True,2003,2003
LyricalReferenceTo,Song,"Steel Wings, Gentle Soul",True,2023,Avant-Garde Folk,True,2023,2023
RecordedBy,Song,"Steel Wings, Gentle Soul",True,2023,Avant-Garde Folk,True,2023,2023
DistributedBy,Song,"Steel Wings, Gentle Soul",True,2023,Avant-Garde Folk,True,2023,2023
PerformerOf,Person,Fanny Dörschner,True,2023,Avant-Garde Folk,True,2023,2023
PerformerOf,Person,Pascal Pärtzelt-Jockel,True,2023,Avant-Garde Folk,True,2023,2023
CoverOf,Song,Lifting Horizons,True,2020,Indie Folk,True,2020,2020
InStyleOf,Song,Lifting Horizons,True,2020,Indie Folk,True,2020,2020
CoverOf,Song,Lifting Horizons,True,2020,Indie Folk,True,2020,2020
RecordedBy,Song,Lifting Horizons,True,2020,Indie Folk,True,2020,2020
DistributedBy,Song,Lifting Horizons,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Carrie Webb,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Whitney Tucker,True,2020,Indie Folk,True,2020,2020
LyricistOf,Person,Yolanda Hernandez,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Miss Amy Harmon,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Miss Amy Harmon,True,2020,Indie Folk,True,2020,2020
LyricalReferenceTo,Song,The Machinery of Dreams,False,2026,Jazz Surf Rock,True,2026,2026
RecordedBy,Song,The Machinery of Dreams,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Tao Xie,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Juan Shi,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Juan Shi,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Juan Shi,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Guiying Shi,False,2026,Jazz Surf Rock,True,2026,2026
PerformerOf,Person,Guiying Shi,False,2026,Jazz Surf Rock,True,2026,2026
LyricalReferenceTo,Album,Tidig Solstråle (Early Sunbeam),False,2026,Southern Gothic Rock,True,2026,2026
RecordedBy,Album,Tidig Solstråle (Early Sunbeam),False,2026,Southern Gothic Rock,True,2026,2026
DistributedBy,Album,Tidig Solstråle (Early Sunbeam),False,2026,Southern Gothic Rock,True,2026,2026
ComposerOf,Person,Jason Mcpherson,False,2026,Southern Gothic Rock,True,2026,2026
PerformerOf,Person,Jason Mcpherson,False,2026,Southern Gothic Rock,True,2026,2026
LyricistOf,Person,Mary Gordon,False,2026,Southern Gothic Rock,True,2026,2026
RecordedBy,Song,Grönskande Gryning (Verdant Dawn),True,2025,Dream Pop,True,2025,2025
DistributedBy,Song,Grönskande Gryning (Verdant Dawn),True,2025,Dream Pop,True,2025,2025
ProducerOf,Person,Yang Gu,True,2025,Dream Pop,True,2025,2025
PerformerOf,Person,Jun Zhou,True,2025,Dream Pop,True,2025,2025
PerformerOf,Person,Qiang Yang,True,2025,Dream Pop,True,2025,2025
ProducerOf,Person,Qiang Yang,True,2025,Dream Pop,True,2025,2025
PerformerOf,Person,Gang Long,True,2025,Dream Pop,True,2025,2025
InterpolatesFrom,Song,Ljus Vår-Svit (Light Spring Suite),False,2029,Dream Pop,True,2029,2029
DirectlySamples,Song,Ljus Vår-Svit (Light Spring Suite),False,2029,Dream Pop,True,2029,2029
DistributedBy,Song,Ljus Vår-Svit (Light Spring Suite),False,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Yang Meng,False,2029,Dream Pop,True,2029,2029
LyricistOf,Person,John Russo,False,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Juan Cheng,False,2029,Dream Pop,True,2029,2029
ProducerOf,Person,Juan Cheng,False,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Kelly Williams,False,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Yan Liang,False,2029,Dream Pop,True,2029,2029
LyricalReferenceTo,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
CoverOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
DirectlySamples,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
CoverOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
CoverOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
LyricalReferenceTo,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InStyleOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
CoverOf,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
RecordedBy,Song,Nordisk Ljusdans (Nordic Light Dance),True,2025,Avant-Garde Folk,True,2025,2025
InterpolatesFrom,Album,Culloden's Lament,True,1998,Dream Pop,True,1998,1998
InterpolatesFrom,Album,Culloden's Lament,True,1998,Dream Pop,True,1998,1998
LyricalReferenceTo,Album,Culloden's Lament,True,1998,Dream Pop,True,1998,1998
RecordedBy,Album,Culloden's Lament,True,1998,Dream Pop,True,1998,1998
DistributedBy,Album,Culloden's Lament,True,1998,Dream Pop,True,1998,1998
ComposerOf,Person,Xiulan Xiang,True,1998,Dream Pop,True,1998,1998
InStyleOf,Song,The White Rose of Scotland,True,2020,Doom Metal,True,2020,2020
RecordedBy,Song,The White Rose of Scotland,True,2020,Doom Metal,True,2020,2020
PerformerOf,Person,Nermin Förster,True,2020,Doom Metal,True,2020,2020
ProducerOf,Person,Nermin Förster,True,2020,Doom Metal,True,2020,2020
PerformerOf,Person,Frau Evelyn Schmiedt,True,2020,Doom Metal,True,2020,2020
ComposerOf,Person,Gerhardt Jäkel,True,2020,Doom Metal,True,2020,2020
PerformerOf,Person,Gerhardt Jäkel,True,2020,Doom Metal,True,2020,2020
LyricalReferenceTo,Album,Bonnie Prince Charlie's Last March,True,2004,Jazz Surf Rock,True,2004,2004
LyricalReferenceTo,Album,Bonnie Prince Charlie's Last March,True,2004,Jazz Surf Rock,True,2004,2004
LyricalReferenceTo,Album,Bonnie Prince Charlie's Last March,True,2004,Jazz Surf Rock,True,2004,2004
RecordedBy,Album,Bonnie Prince Charlie's Last March,True,2004,Jazz Surf Rock,True,2004,2004
InterpolatesFrom,Song,Highland Tears and Tartan Dreams,True,2025,Desert Rock,False,2025,2025
RecordedBy,Song,Highland Tears and Tartan Dreams,True,2025,Desert Rock,False,2025,2025
DistributedBy,Song,Highland Tears and Tartan Dreams,True,2025,Desert Rock,False,2025,2025
ComposerOf,Person,Yong Lin,True,2025,Desert Rock,False,2025,2025
ProducerOf,Person,Lei Tao,True,2025,Desert Rock,False,2025,2025
InterpolatesFrom,Album,God Save Our Noble Realm,True,2023,Alternative Rock,True,2023,2023
InStyleOf,Album,God Save Our Noble Realm,True,2023,Alternative Rock,True,2023,2023
RecordedBy,Album,God Save Our Noble Realm,True,2023,Alternative Rock,True,2023,2023
ComposerOf,Person,Jeffrey Morgan,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Jeffrey Morgan,True,2023,Alternative Rock,True,2023,2023
CoverOf,Song,Crown and Country's Heartbeat,True,2024,Dream Pop,True,2024,2024
InterpolatesFrom,Song,Crown and Country's Heartbeat,True,2024,Dream Pop,True,2024,2024
RecordedBy,Song,Crown and Country's Heartbeat,True,2024,Dream Pop,True,2024,2024
DistributedBy,Song,Crown and Country's Heartbeat,True,2024,Dream Pop,True,2024,2024
LyricalReferenceTo,Song,Echoes of the Royal Hymn,True,2028,Avant-Garde Folk,True,2028,2028
RecordedBy,Song,Echoes of the Royal Hymn,True,2028,Avant-Garde Folk,True,2028,2028
DistributedBy,Song,Echoes of the Royal Hymn,True,2028,Avant-Garde Folk,True,2028,2028
PerformerOf,Person,Jun Duan,True,2028,Avant-Garde Folk,True,2028,2028
PerformerOf,Person,Chao Ding,True,2028,Avant-Garde Folk,True,2028,2028
ProducerOf,Person,Chao Ding,True,2028,Avant-Garde Folk,True,2028,2028
InStyleOf,Song,Sovereign Melody of Britannia,False,2030,Southern Gothic Rock,True,2030,2030
CoverOf,Song,Sovereign Melody of Britannia,False,2030,Southern Gothic Rock,True,2030,2030
InStyleOf,Song,Sovereign Melody of Britannia,False,2030,Southern Gothic Rock,True,2030,2030
RecordedBy,Song,Sovereign Melody of Britannia,False,2030,Southern Gothic Rock,True,2030,2030
DistributedBy,Song,Sovereign Melody of Britannia,False,2030,Southern Gothic Rock,True,2030,2030
PerformerOf,Person,Jacqueline Monroe,False,2030,Southern Gothic Rock,True,2030,2030
LyricistOf,Person,Jacqueline Monroe,False,2030,Southern Gothic Rock,True,2030,2030
ProducerOf,Person,Steve Schottin,False,2030,Southern Gothic Rock,True,2030,2030
DistributedBy,Song,Whispers in the Moonlight,True,2022,Psychedelic Rock,True,2022,2022
LyricistOf,Person,Ming Xue,True,2022,Psychedelic Rock,True,2022,2022
ComposerOf,Person,Xia Xia,True,2022,Psychedelic Rock,True,2022,2022
PerformerOf,Person,Xia Xia,True,2022,Psychedelic Rock,True,2022,2022
PerformerOf,Person,Jing Hu,True,2022,Psychedelic Rock,True,2022,2022
PerformerOf,Person,Xia Wu,True,2022,Psychedelic Rock,True,2022,2022
ComposerOf,Person,Na Chen,True,2022,Psychedelic Rock,True,2022,2022
PerformerOf,Person,Na Chen,True,2022,Psychedelic Rock,True,2022,2022
CoverOf,Song,Heartbeats Intertwined,False,2027,Jazz Surf Rock,True,2027,2027
CoverOf,Song,Heartbeats Intertwined,False,2027,Jazz Surf Rock,True,2027,2027
DistributedBy,Song,Heartbeats Intertwined,False,2027,Jazz Surf Rock,True,2027,2027
ProducerOf,Person,Jun Gong,False,2027,Jazz Surf Rock,True,2027,2027
LyricistOf,Person,Ming Duan,False,2027,Jazz Surf Rock,True,2027,2027
CoverOf,Album,Soft Surrender,False,2017,Alternative Rock,True,2010,2017
InterpolatesFrom,Album,Soft Surrender,False,2017,Alternative Rock,True,2010,2017
RecordedBy,Album,Soft Surrender,False,2017,Alternative Rock,True,2010,2017
RecordedBy,Song,Wrapped in Your Warmth,False,2024,Oceanus Folk,True,2017,2024
DistributedBy,Song,Wrapped in Your Warmth,False,2024,Oceanus Folk,True,2017,2024
ComposerOf,Person,Matthew Murphy,False,2024,Oceanus Folk,True,2024,2024
PerformerOf,Person,Matthew Murphy,False,2024,Oceanus Folk,True,2024,2024
LyricistOf,Person,Jing Luo,False,2024,Oceanus Folk,True,2024,2024
PerformerOf,Person,Jing Luo,False,2024,Oceanus Folk,True,2024,2024
PerformerOf,Person,Xiulan Zhong,False,2024,Oceanus Folk,True,2024,2024
PerformerOf,Person,Xiulan Zhong,False,2024,Oceanus Folk,True,2024,2024
ProducerOf,Person,Xiulan Zhong,False,2024,Oceanus Folk,True,2024,2024
RecordedBy,Album,Royal Cobblestone Waltz,False,2006,Alternative Rock,True,2006,2006
RecordedBy,Song,Regal Shadows of the Castle,False,2022,Synthwave,True,2022,2022
DistributedBy,Song,Regal Shadows of the Castle,False,2022,Synthwave,True,2022,2022
PerformerOf,Person,Heidi Smith,False,2022,Synthwave,True,2022,2022
ProducerOf,Person,Heidi Smith,False,2022,Synthwave,True,2022,2022
LyricistOf,Person,James Hopkins,False,2022,Synthwave,True,2022,2022
InterpolatesFrom,Song,Windsor's Whispered Legacy,False,2024,Dream Pop,True,2024,2024
InStyleOf,Song,Windsor's Whispered Legacy,False,2024,Dream Pop,True,2024,2024
RecordedBy,Song,Windsor's Whispered Legacy,False,2024,Dream Pop,True,2024,2024
DistributedBy,Song,Windsor's Whispered Legacy,False,2024,Dream Pop,True,2024,2024
PerformerOf,Person,Roy Miller,False,2024,Dream Pop,True,2024,2024
PerformerOf,Person,Cindy Moore,False,2024,Dream Pop,True,2024,2024
CoverOf,Song,Crown and Timber,False,2022,Indie Folk,True,2022,2022
RecordedBy,Song,Crown and Timber,False,2022,Indie Folk,True,2022,2022
ComposerOf,Person,Fang Tao,False,2022,Indie Folk,True,2022,2022
PerformerOf,Person,Fang Wei,False,2022,Indie Folk,True,2022,2022
ProducerOf,Person,Fang Wei,False,2022,Indie Folk,True,2022,2022
RecordedBy,Song,Harmonious Compromise,False,2025,Dream Pop,True,2025,2025
DistributedBy,Song,Harmonious Compromise,False,2025,Dream Pop,True,2025,2025
PerformerOf,Person,Li Dong,False,2025,Dream Pop,True,2025,2025
RecordedBy,Album,Terms of Alignment,False,2015,Southern Gothic Rock,True,2015,2015
DistributedBy,Album,Terms of Alignment,False,2015,Southern Gothic Rock,True,2015,2015
ComposerOf,Person,Travis Gonzales,False,2015,Southern Gothic Rock,True,2015,2015
PerformerOf,Person,Travis Gonzales,False,2015,Southern Gothic Rock,True,2015,2015
ProducerOf,Person,Donald Cooper,False,2015,Southern Gothic Rock,True,2015,2015
RecordedBy,Song,Mutual Understanding,True,1991,Dream Pop,True,1991,1991
DistributedBy,Song,Mutual Understanding,True,1991,Dream Pop,True,1991,1991
DistributedBy,Song,Bridging the Divide,False,2007,Alternative Rock,True,2007,2007
LyricistOf,Person,Ronald Brooks,False,2007,Alternative Rock,True,2007,2007
PerformerOf,Person,Ronald Brooks,False,2007,Alternative Rock,True,2007,2007
LyricistOf,Person,Ronald Brooks,False,2007,Alternative Rock,True,2007,2007
PerformerOf,Person,Ronald Brooks,False,2007,Alternative Rock,True,2007,2007
ComposerOf,Person,Yvonne Alexander,False,2007,Alternative Rock,True,2007,2007
ComposerOf,Person,Yvonne Alexander,False,2007,Alternative Rock,True,2007,2007
InStyleOf,Song,The Color of Resilience,True,2027,Americana,True,2027,2027
RecordedBy,Song,The Color of Resilience,True,2027,Americana,True,2027,2027
PerformerOf,Person,Yang Hou,True,2027,Americana,True,2027,2027
PerformerOf,Person,Gang Ren,True,2027,Americana,True,2027,2027
RecordedBy,Song,Whispers from Meridian,False,2010,Dream Pop,True,2010,2010
DistributedBy,Song,Whispers from Meridian,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Mathilde Hesse,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Joy Wood,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Tina Watson,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Hasso Kreusel,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Gerhild Schweitzer,False,2010,Dream Pop,True,2010,2010
ComposerOf,Person,Anna Gonzales,False,2010,Dream Pop,True,2010,2010
PerformerOf,Person,Jasmine Moore,False,2010,Dream Pop,True,2010,2010
DirectlySamples,Song,Unbroken Harmony,True,2004,Psychedelic Rock,True,2004,2004
RecordedBy,Song,Unbroken Harmony,True,2004,Psychedelic Rock,True,2004,2004
DistributedBy,Song,Unbroken Harmony,True,2004,Psychedelic Rock,True,2004,2004
